     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
   4836977,         0,         0,    1.00,chromobius,37f06c1fc75ed5d28adee2a9be4e7334e35fb68e7bc95ebe595fccc11b533895,"{""c"":""transit_color_code"",""d"":11,""noise"":""uniform"",""p"":0.0007,""q"":92,""r"":1}","{""detection_events"":1080891}"
   3589626,         0,         0,    1.00,chromobius,84692a87125b0a223fe80d676f4f7e33799427ec73d1fe48613777cdc7957c52,"{""c"":""transit_color_code"",""d"":11,""noise"":""uniform"",""p"":0.001,""q"":92,""r"":1}","{""detection_events"":1147378}"
   1945072,         0,         0,    1.00,chromobius,813dc2aa8c6c5a2817a86e07a7f8a97b79338f2d969312303ad9e621ac1db5cc,"{""c"":""transit_color_code"",""d"":11,""noise"":""uniform"",""p"":0.002,""q"":92,""r"":1}","{""detection_events"":1234618}"
   1312606,         0,         0,    1.00,chromobius,857f7a1098c81a5f06b98d5b7aec6b372f52730e735917a153553dd02746bd24,"{""c"":""transit_color_code"",""d"":11,""noise"":""uniform"",""p"":0.003,""q"":92,""r"":1}","{""detection_events"":1250969}"
    799501,         0,         0,    1.00,chromobius,bf1b70fd5c2b825a9b7ac838f506d49bb050f1b9cf56b004954e249890179a5e,"{""c"":""transit_color_code"",""d"":11,""noise"":""uniform"",""p"":0.005,""q"":92,""r"":1}","{""detection_events"":1260441}"
    569619,         0,         0,    1.00,chromobius,2dfb0263e32887cda4352547820a901fe4b3b0322c7f890b40d409b018d2420e,"{""c"":""transit_color_code"",""d"":11,""noise"":""uniform"",""p"":0.007,""q"":92,""r"":1}","{""detection_events"":1250818}"
    397414,         0,         0,    1.00,chromobius,5a262ec1906f822b7abe542b9d5851068d7eac4542311f9bf3652e1de71b3b42,"{""c"":""transit_color_code"",""d"":11,""noise"":""uniform"",""p"":0.01,""q"":92,""r"":1}","{""detection_events"":1236199}"
  13287679,         0,         0,    1.00,chromobius,d7ae9c0ad4709fda8609d045688acb0292e22c9d7de68fd044584edf14391fde,"{""c"":""transit_color_code"",""d"":13,""noise"":""uniform"",""p"":0.0001,""q"":128,""r"":1}","{""detection_events"":605517}"
   8944770,         0,         0,    1.00,chromobius,760b8fda0e1907f7bfa67a064952fb68be706e1524ca14dff2bd3634aad97671,"{""c"":""transit_color_code"",""d"":13,""noise"":""uniform"",""p"":0.0002,""q"":128,""r"":1}","{""detection_events"":817427}"
   6845088,         0,         0,    1.00,chromobius,8bb67d45277a9cb577e50576ce85d2e331fb916df1e15cbabfd22d2a98fdbf34,"{""c"":""transit_color_code"",""d"":13,""noise"":""uniform"",""p"":0.0003,""q"":128,""r"":1}","{""detection_events"":935152}"
   4562944,         0,         0,    1.00,chromobius,fea01e039174688973429cf2134b9caa50796de49b5d91966423f60da337c3bb,"{""c"":""transit_color_code"",""d"":13,""noise"":""uniform"",""p"":0.0005,""q"":128,""r"":1}","{""detection_events"":1038847}"
   3455095,         0,         0,    1.00,chromobius,fe96c637d0e54eeba89e1a4ddffbb948333ef4997c6179bf893f069a14d0c6c5,"{""c"":""transit_color_code"",""d"":13,""noise"":""uniform"",""p"":0.0007,""q"":128,""r"":1}","{""detection_events"":1103340}"
   2529584,         0,         0,    1.00,chromobius,e845606d92a0b88cbb8f8ef236488911be315b35967dd192f8ec51373c795b3c,"{""c"":""transit_color_code"",""d"":13,""noise"":""uniform"",""p"":0.001,""q"":128,""r"":1}","{""detection_events"":1155883}"
   1339392,         0,         0,    1.00,chromobius,d16cab82db96681f12a1d7e7c0a60efff9eeab4646ebee5821a59e81649babda,"{""c"":""transit_color_code"",""d"":13,""noise"":""uniform"",""p"":0.002,""q"":128,""r"":1}","{""detection_events"":1212546}"
    909896,         0,         0,    1.00,chromobius,4263db45b8cb85cef20fe0c10008356e48060369268070e17a3e5877ae38038c,"{""c"":""transit_color_code"",""d"":13,""noise"":""uniform"",""p"":0.003,""q"":128,""r"":1}","{""detection_events"":1232979}"
    541921,         0,         0,    1.00,chromobius,5eb68c16485d6f8b15c5c4a2d58ed611918a600547c075f57a41074cf39f3010,"{""c"":""transit_color_code"",""d"":13,""noise"":""uniform"",""p"":0.005,""q"":128,""r"":1}","{""detection_events"":1215352}"
    393952,         0,         0,    1.00,chromobius,0c37128a20dffc05159428863d30a72df07fd9d4564a22a7951bd9c2decea286,"{""c"":""transit_color_code"",""d"":13,""noise"":""uniform"",""p"":0.007,""q"":128,""r"":1}","{""detection_events"":1226694}"
    272025,         0,         0,    1.00,chromobius,27ee77ec1ac977718a169d50cce58297a6ceb34dd2fff45ce6e96ce116b4cba6,"{""c"":""transit_color_code"",""d"":13,""noise"":""uniform"",""p"":0.01,""q"":128,""r"":1}","{""detection_events"":1203376}"
