     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      2691,      1655,         0,    1.09,chromobius,d328073250400d6039e1c7f5515440471dfd7462c15277a8d8505dbbf30166bf*359ed3ae084a1a9c0a5709b98e4d4a1980418c666067a5ed49d57b020b2b5de2,"{""c"":""midout_color_code_XZ"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.006,""q"":23,""r"":20}",
      2480,      1028,         0,   0.488,chromobius,6fa52661d55b9e4904c29355acd4d7ec68c16f6d48f3b1f5687ed1e6acc44a8d,"{""c"":""midout_color_code_X"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.007,""q"":23,""r"":20}",
      2490,      1034,         0,   0.503,chromobius,85da861bec2aeedd15e1c0c80fb387453da97c5c39f842d9d1bc140a99a44889,"{""c"":""midout_color_code_Z"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.007,""q"":23,""r"":20}",
      2480,      1631,         0,   0.991,chromobius,6fa52661d55b9e4904c29355acd4d7ec68c16f6d48f3b1f5687ed1e6acc44a8d*85da861bec2aeedd15e1c0c80fb387453da97c5c39f842d9d1bc140a99a44889,"{""c"":""midout_color_code_XZ"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.007,""q"":23,""r"":20}",
      2147,      1003,         0,   0.611,chromobius,5e6d75761dc17229f60b7bd5c31288cede1171268a0cbf08cd8b353765461eb6,"{""c"":""midout_color_code_X"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.008,""q"":23,""r"":20}",
      2093,      1003,         0,   0.533,chromobius,2335e0d7866e69bd39621acf939262e48fc31a06ed394f842769bd44385266db,"{""c"":""midout_color_code_Z"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.008,""q"":23,""r"":20}",
      2093,      1512,         0,    1.14,chromobius,2335e0d7866e69bd39621acf939262e48fc31a06ed394f842769bd44385266db*5e6d75761dc17229f60b7bd5c31288cede1171268a0cbf08cd8b353765461eb6,"{""c"":""midout_color_code_XZ"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.008,""q"":23,""r"":20}",
      2222,      1067,         0,   0.638,chromobius,8647ed48a818af4c2d5e63bac9d0dc67069ad40fb8c5573d22ab203801109d48,"{""c"":""midout_color_code_X"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.01,""q"":23,""r"":20}",
      2095,      1003,         0,   0.628,chromobius,1878110a843d7b818608581b4fa452521835bd2895105bb09c0bd740e46b5fd4,"{""c"":""midout_color_code_Z"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.01,""q"":23,""r"":20}",
      2095,      1527,         0,    1.27,chromobius,1878110a843d7b818608581b4fa452521835bd2895105bb09c0bd740e46b5fd4*8647ed48a818af4c2d5e63bac9d0dc67069ad40fb8c5573d22ab203801109d48,"{""c"":""midout_color_code_XZ"",""d"":5,""gates"":""all"",""noise"":""uniform"",""p"":0.01,""q"":23,""r"":20}",
   8241626,      1065,         0,    89.8,chromobius,fd24ac42f8bee7055b5fad9bc342875494f30e80a31cead70e7a64c0abe8a386,"{""c"":""midout_color_code_X"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.0001,""q"":43,""r"":28}",
   7453742,      1005,         0,    72.5,chromobius,6fcc1445ed71bc6f4617638017089992bea5519d0eb8c5223b06a0b4b9d6b2d4,"{""c"":""midout_color_code_Z"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.0001,""q"":43,""r"":28}",
   7453742,      1968,         0,   162.3,chromobius,6fcc1445ed71bc6f4617638017089992bea5519d0eb8c5223b06a0b4b9d6b2d4*fd24ac42f8bee7055b5fad9bc342875494f30e80a31cead70e7a64c0abe8a386,"{""c"":""midout_color_code_XZ"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.0001,""q"":43,""r"":28}",
   1962098,      1106,         0,    32.9,chromobius,4c6419912d8b28adc7682dc160a598d77f9851f6b2598448739f7978277b0f61,"{""c"":""midout_color_code_X"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":43,""r"":28}",
   1900425,      1061,         0,    30.7,chromobius,a046dec633c85227a90558c95b189632057d9c32bfe97af5dd63e4da3a7dfebc,"{""c"":""midout_color_code_Z"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":43,""r"":28}",
   1900425,      2132,         0,    63.6,chromobius,a046dec633c85227a90558c95b189632057d9c32bfe97af5dd63e4da3a7dfebc*4c6419912d8b28adc7682dc160a598d77f9851f6b2598448739f7978277b0f61,"{""c"":""midout_color_code_XZ"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":43,""r"":28}",
    781943,      1000,         0,    19.5,chromobius,5b25f9723c1cade7bd157c9f3c8e1f5bb630aeecf408bca2449a6d810619775e,"{""c"":""midout_color_code_X"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":43,""r"":28}",
    885412,      1136,         0,    19.6,chromobius,de2363a10d1c4560731b4b8e0ea1ea7bdf1ad15e58a072fee85220acb7342d4a,"{""c"":""midout_color_code_Z"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":43,""r"":28}",
    781943,      2002,         0,    39.1,chromobius,5b25f9723c1cade7bd157c9f3c8e1f5bb630aeecf408bca2449a6d810619775e*de2363a10d1c4560731b4b8e0ea1ea7bdf1ad15e58a072fee85220acb7342d4a,"{""c"":""midout_color_code_XZ"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":43,""r"":28}",
    256932,      1003,         0,    11.2,chromobius,b82d70742dcd813405d25a5fe00d833c72c7af03f5a5279564eb0cf92c8652f1,"{""c"":""midout_color_code_X"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":43,""r"":28}",
    272378,      1046,         0,    10.5,chromobius,9d54e876a5b352e5889c82694d94c6c16bf4698ec921571ea174597e0da6208a,"{""c"":""midout_color_code_Z"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":43,""r"":28}",
    256932,      1986,         0,    21.7,chromobius,b82d70742dcd813405d25a5fe00d833c72c7af03f5a5279564eb0cf92c8652f1*9d54e876a5b352e5889c82694d94c6c16bf4698ec921571ea174597e0da6208a,"{""c"":""midout_color_code_XZ"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":43,""r"":28}",
    128485,      1007,         0,    8.23,chromobius,bf3de27545df21f22ff51f031ac05358a583f9c03f9ff9a968b4b06251beab18,"{""c"":""midout_color_code_X"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":43,""r"":28}",
    128531,      1002,         0,    7.81,chromobius,7a01c78a73f313fb4e82b059c94c08707b86f3d25b3c9f5d6218e855704db617,"{""c"":""midout_color_code_Z"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":43,""r"":28}",
    128485,      2001,         0,    16.0,chromobius,bf3de27545df21f22ff51f031ac05358a583f9c03f9ff9a968b4b06251beab18*7a01c78a73f313fb4e82b059c94c08707b86f3d25b3c9f5d6218e855704db617,"{""c"":""midout_color_code_XZ"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":43,""r"":28}",
     60919,      1001,         0,    5.68,chromobius,648205c904ec814cf26bb8c196cb4a7227bc081fce4263ab2e297bff5731e0de,"{""c"":""midout_color_code_X"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":43,""r"":28}",
     63910,      1046,         0,    5.75,chromobius,726fa2993b808b9cf22a216fe0e2c4110670d6962fd899db58bd3872bcd482df,"{""c"":""midout_color_code_Z"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":43,""r"":28}",
     60919,      1982,         0,    11.4,chromobius,648205c904ec814cf26bb8c196cb4a7227bc081fce4263ab2e297bff5731e0de*726fa2993b808b9cf22a216fe0e2c4110670d6962fd899db58bd3872bcd482df,"{""c"":""midout_color_code_XZ"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":43,""r"":28}",
     13763,      1007,         0,    3.41,chromobius,9acfca7b3487f8af8b1f5c93c74fe224ce4ec2dc073a335cddc034b09810027e,"{""c"":""midout_color_code_X"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":43,""r"":28}",
     13297,      1003,         0,    3.19,chromobius,cf799aebbb44d078812d844f3c01cf14cf2645f1807aa5ab9145cdd516f51ef6,"{""c"":""midout_color_code_Z"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":43,""r"":28}",
     13297,      1903,         0,    6.60,chromobius,cf799aebbb44d078812d844f3c01cf14cf2645f1807aa5ab9145cdd516f51ef6*9acfca7b3487f8af8b1f5c93c74fe224ce4ec2dc073a335cddc034b09810027e,"{""c"":""midout_color_code_XZ"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":43,""r"":28}",
      5924,      1023,         0,    2.68,chromobius,eb2567747028bef0e920db2b549ac9527dae7a28b474e25237b47d0688763047,"{""c"":""midout_color_code_X"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.003,""q"":43,""r"":28}",
      5937,      1007,         0,    2.03,chromobius,093d2086d7d8e4f9bad675da4c0c7cf7fc420a9f25cf8d576d3e7d6a44a797c8,"{""c"":""midout_color_code_Z"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.003,""q"":43,""r"":28}",
      5924,      1854,         0,    4.71,chromobius,eb2567747028bef0e920db2b549ac9527dae7a28b474e25237b47d0688763047*093d2086d7d8e4f9bad675da4c0c7cf7fc420a9f25cf8d576d3e7d6a44a797c8,"{""c"":""midout_color_code_XZ"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.003,""q"":43,""r"":28}",
      2742,      1011,         0,    2.29,chromobius,e9422e4ddafd68d42bd9c1691bd04ac345148e39cd3ac52fcfa5544c929281f7,"{""c"":""midout_color_code_X"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.005,""q"":43,""r"":28}",
      2860,      1008,         0,    1.80,chromobius,b903cdffde92c0b9de53cbf72e420fdfa410cd2b19ea0708a421b4a7f12d6230,"{""c"":""midout_color_code_Z"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.005,""q"":43,""r"":28}",
      2742,      1621,         0,    4.09,chromobius,e9422e4ddafd68d42bd9c1691bd04ac345148e39cd3ac52fcfa5544c929281f7*b903cdffde92c0b9de53cbf72e420fdfa410cd2b19ea0708a421b4a7f12d6230,"{""c"":""midout_color_code_XZ"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.005,""q"":43,""r"":28}",
      2411,      1009,         0,    2.08,chromobius,6745e0c1f44d4b7a4d0d19aacd07d2f861629086397bd84e38364a5aa4e26c45,"{""c"":""midout_color_code_X"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.006,""q"":43,""r"":28}",
      2543,      1055,         0,    1.72,chromobius,4124a85625d303c95b625279bbe620aef0ef19b51f26693a602dbd3a632ef8c6,"{""c"":""midout_color_code_Z"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.006,""q"":43,""r"":28}",
      2411,      1591,         0,    3.80,chromobius,6745e0c1f44d4b7a4d0d19aacd07d2f861629086397bd84e38364a5aa4e26c45*4124a85625d303c95b625279bbe620aef0ef19b51f26693a602dbd3a632ef8c6,"{""c"":""midout_color_code_XZ"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.006,""q"":43,""r"":28}",
      2163,      1003,         0,    2.29,chromobius,00ec1b9d9ef66426fce2cf0ae1623827c00cdc126c76ca20c77a3018bb0915a8,"{""c"":""midout_color_code_X"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.007,""q"":43,""r"":28}",
      2135,      1003,         0,    1.85,chromobius,89d0051da1112b9069c48d40eff00e5500c47c5b82b805cd2b368b2c25fe5f1b,"{""c"":""midout_color_code_Z"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.007,""q"":43,""r"":28}",
      2135,      1528,         0,    4.14,chromobius,89d0051da1112b9069c48d40eff00e5500c47c5b82b805cd2b368b2c25fe5f1b*00ec1b9d9ef66426fce2cf0ae1623827c00cdc126c76ca20c77a3018bb0915a8,"{""c"":""midout_color_code_XZ"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.007,""q"":43,""r"":28}",
      2061,      1017,         0,    2.04,chromobius,ab1000960fd3c871c7f747bef4846e8404ab45b55427820b29e3424e7e33e280,"{""c"":""midout_color_code_X"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.008,""q"":43,""r"":28}",
      2150,      1023,         0,    2.32,chromobius,0e75071a2ef118d245a2ba9796571d044ac4b4e0e40a0c76cf52a1130d5498f0,"{""c"":""midout_color_code_Z"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.008,""q"":43,""r"":28}",
      2061,      1514,         0,    4.36,chromobius,ab1000960fd3c871c7f747bef4846e8404ab45b55427820b29e3424e7e33e280*0e75071a2ef118d245a2ba9796571d044ac4b4e0e40a0c76cf52a1130d5498f0,"{""c"":""midout_color_code_XZ"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.008,""q"":43,""r"":28}",
      2128,      1060,         0,    2.51,chromobius,72c6d08ad07f310e87984d66317d97bc697a68f88b1d981d7c13febbe03e01e6,"{""c"":""midout_color_code_X"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.01,""q"":43,""r"":28}",
      2036,      1019,         0,    2.46,chromobius,3dc224b2ea79a39a3f0db648544cd9c976b01ed0b144daf3a3a2ce9ab96d5ee8,"{""c"":""midout_color_code_Z"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.01,""q"":43,""r"":28}",
      2036,      1526,         0,    4.97,chromobius,3dc224b2ea79a39a3f0db648544cd9c976b01ed0b144daf3a3a2ce9ab96d5ee8*72c6d08ad07f310e87984d66317d97bc697a68f88b1d981d7c13febbe03e01e6,"{""c"":""midout_color_code_XZ"",""d"":7,""gates"":""all"",""noise"":""uniform"",""p"":0.01,""q"":43,""r"":28}",
 100000000,       550,         0,  2403.8,chromobius,bbf98c90695da3335dfe603c15558da2865c7506a6d7dec669c6a079676300d8,"{""c"":""midout_color_code_X"",""d"":9,""gates"":""all"",""noise"":""uniform"",""p"":0.0001,""q"":69,""r"":36}",
 100000000,       521,         0,  2336.0,chromobius,1e16179d44e84f6644d62ed1e28aa345b0170773c68def4956b4317b4c1f3f2a,"{""c"":""midout_color_code_Z"",""d"":9,""gates"":""all"",""noise"":""uniform"",""p"":0.0001,""q"":69,""r"":36}",
 100000000,      1071,         0,  4739.8,chromobius,bbf98c90695da3335dfe603c15558da2865c7506a6d7dec669c6a079676300d8*1e16179d44e84f6644d62ed1e28aa345b0170773c68def4956b4317b4c1f3f2a,"{""c"":""midout_color_code_XZ"",""d"":9,""gates"":""all"",""noise"":""uniform"",""p"":0.0001,""q"":69,""r"":36}",
  24940366,      1082,         0,  1008.5,chromobius,cff4285a8269f8561b8c28937789cf9401c06b00203d3090e05fab44da261538,"{""c"":""midout_color_code_X"",""d"":9,""gates"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":69,""r"":36}",
  23863356,      1023,         0,   930.4,chromobius,81598eb134b09bd0635e120bfb4cbcaf28713261f9b45d79c68dbe09e5a7b4ca,"{""c"":""midout_color_code_Z"",""d"":9,""gates"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":69,""r"":36}",
  23863356,      2058,         0,  1938.9,chromobius,81598eb134b09bd0635e120bfb4cbcaf28713261f9b45d79c68dbe09e5a7b4ca*cff4285a8269f8561b8c28937789cf9401c06b00203d3090e05fab44da261538,"{""c"":""midout_color_code_XZ"",""d"":9,""gates"":""all"",""noise"":""uniform"",""p"":0.0002,""q"":69,""r"":36}",
   7381070,      1079,         0,   414.7,chromobius,832708356fb4153d02e7549bfe0b146ccdcb75eb8679373a55db38d31772fa56,"{""c"":""midout_color_code_X"",""d"":9,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":69,""r"":36}",
   7159030,      1006,         0,   371.6,chromobius,571a22a65a65c2c9c42787f4aa695071d8c744da166563f16112e53de64417b6,"{""c"":""midout_color_code_Z"",""d"":9,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":69,""r"":36}",
   7159030,      2052,         0,   786.3,chromobius,571a22a65a65c2c9c42787f4aa695071d8c744da166563f16112e53de64417b6*832708356fb4153d02e7549bfe0b146ccdcb75eb8679373a55db38d31772fa56,"{""c"":""midout_color_code_XZ"",""d"":9,""gates"":""all"",""noise"":""uniform"",""p"":0.0003,""q"":69,""r"":36}",
   1642833,      1110,         0,   164.4,chromobius,d1a16f3772500b17092867a333019bd203af3309c8dcd69816f2a26e057a23a3,"{""c"":""midout_color_code_X"",""d"":9,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":69,""r"":36}",
   1444696,      1000,         0,   120.9,chromobius,998d59d45a3aa1f1108fbbdb0f350e34e7357f66044f6db6361452c53493f394,"{""c"":""midout_color_code_Z"",""d"":9,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":69,""r"":36}",
   1444696,      1975,         0,   285.3,chromobius,998d59d45a3aa1f1108fbbdb0f350e34e7357f66044f6db6361452c53493f394*d1a16f3772500b17092867a333019bd203af3309c8dcd69816f2a26e057a23a3,"{""c"":""midout_color_code_XZ"",""d"":9,""gates"":""all"",""noise"":""uniform"",""p"":0.0005,""q"":69,""r"":36}",
    553992,      1051,         0,    73.2,chromobius,ec2fb7c07a65e87c27018622cb3beb3261ad77bcd178411acc09d0f3b304d483,"{""c"":""midout_color_code_X"",""d"":9,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":69,""r"":36}",
    554037,      1007,         0,    70.3,chromobius,94f2b410a7377fbea18180e40ff90354d2a2321e48b3681848e8e0ed715d573e,"{""c"":""midout_color_code_Z"",""d"":9,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":69,""r"":36}",
    553992,      2056,         0,   143.5,chromobius,ec2fb7c07a65e87c27018622cb3beb3261ad77bcd178411acc09d0f3b304d483*94f2b410a7377fbea18180e40ff90354d2a2321e48b3681848e8e0ed715d573e,"{""c"":""midout_color_code_XZ"",""d"":9,""gates"":""all"",""noise"":""uniform"",""p"":0.0007,""q"":69,""r"":36}",
    172968,      1038,         0,    35.3,chromobius,ebf69f72191412c7503e6a9151f6c4c74264d8ae813afc4e37f674c3549063fc,"{""c"":""midout_color_code_X"",""d"":9,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":69,""r"":36}",
    170496,      1021,         0,    32.2,chromobius,ad2a0d50f03a3eaa7b58d04a8dce438bd8b63b804b158b13434be2bbb1fc8e25,"{""c"":""midout_color_code_Z"",""d"":9,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":69,""r"":36}",
    170496,      2038,         0,    67.5,chromobius,ad2a0d50f03a3eaa7b58d04a8dce438bd8b63b804b158b13434be2bbb1fc8e25*ebf69f72191412c7503e6a9151f6c4c74264d8ae813afc4e37f674c3549063fc,"{""c"":""midout_color_code_XZ"",""d"":9,""gates"":""all"",""noise"":""uniform"",""p"":0.001,""q"":69,""r"":36}",
     22951,      1042,         0,    13.4,chromobius,eab45abe94841c28571cbc7d38185c9030d125a68a9106880720b439d4478f40,"{""c"":""midout_color_code_X"",""d"":9,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":69,""r"":36}",
     23268,      1059,         0,    10.0,chromobius,536f02600480e97b48d1633236d3bd8b031baecb387b4f62f6b61d4e7892595a,"{""c"":""midout_color_code_Z"",""d"":9,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":69,""r"":36}",
     22951,      2039,         0,    23.4,chromobius,eab45abe94841c28571cbc7d38185c9030d125a68a9106880720b439d4478f40*536f02600480e97b48d1633236d3bd8b031baecb387b4f62f6b61d4e7892595a,"{""c"":""midout_color_code_XZ"",""d"":9,""gates"":""all"",""noise"":""uniform"",""p"":0.002,""q"":69,""r"":36}",
      7538,      1036,         0,    7.55,chromobius,2294fe18333a4a23184930922d048d93d704257b07be917145032399ca7660b8,"{""c"":""midout_color_code_X"",""d"":9,""gates"":""all"",""noise"":""uniform"",""p"":0.003,""q"":69,""r"":36}",
      7384,      1004,         0,    7.77,chromobius,984049ff45a88deb6f7eae76ae148fbd7745127483de0b457f3e10380eb16725,"{""c"":""midout_color_code_Z"",""d"":9,""gates"":""all"",""noise"":""uniform"",""p"":0.003,""q"":69,""r"":36}",
      7384,      1881,         0,    15.3,chromobius,984049ff45a88deb6f7eae76ae148fbd7745127483de0b457f3e10380eb16725*2294fe18333a4a23184930922d048d93d704257b07be917145032399ca7660b8,"{""c"":""midout_color_code_XZ"",""d"":9,""gates"":""all"",""noise"":""uniform"",""p"":0.003,""q"":69,""r"":36}",
      2620,      1009,         0,    4.73,chromobius,8b9cf9938c9150d19d380ffaf8ba11ac342e1074a4b3655251652a7c7d120b34,"{""c"":""midout_color_code_X"",""d"":9,""gates"":""all"",""noise"":""uniform"",""p"":0.005,""q"":69,""r"":36}",
      2705,      1004,         0,    4.34,chromobius,519f5ff738cbd6e95e1167423039c663226cd0646cd3039804324f7e790222e5,"{""c"":""midout_color_code_Z"",""d"":9,""gates"":""all"",""noise"":""uniform"",""p"":0.005,""q"":69,""r"":36}",
      2620,      1607,         0,    9.07,chromobius,8b9cf9938c9150d19d380ffaf8ba11ac342e1074a4b3655251652a7c7d120b34*519f5ff738cbd6e95e1167423039c663226cd0646cd3039804324f7e790222e5,"{""c"":""midout_color_code_XZ"",""d"":9,""gates"":""all"",""noise"":""uniform"",""p"":0.005,""q"":69,""r"":36}",
      2230,      1002,         0,    5.57,chromobius,0ef29c8ba29ee44e888d931b389e4ff8172c4ec98590d10c36383c792db7d18d,"{""c"":""midout_color_code_X"",""d"":9,""gates"":""all"",""noise"":""uniform"",""p"":0.006,""q"":69,""r"":36}",
      2324,      1029,         0,    4.29,chromobius,f29c0d2a490973d36d88447b68e24369e8d32f4ff3aaf561ec80054517a31d15,"{""c"":""midout_color_code_Z"",""d"":9,""gates"":""all"",""noise"":""uniform"",""p"":0.006,""q"":69,""r"":36}",
      2230,      1546,         0,    9.86,chromobius,0ef29c8ba29ee44e888d931b389e4ff8172c4ec98590d10c36383c792db7d18d*f29c0d2a490973d36d88447b68e24369e8d32f4ff3aaf561ec80054517a31d15,"{""c"":""midout_color_code_XZ"",""d"":9,""gates"":""all"",""noise"":""uniform"",""p"":0.006,""q"":69,""r"":36}",
      2104,      1010,         0,    5.95,chromobius,6d196bf7d99847b624e1b0764811327a695ac5bf83be72b5e6b16f3972b540f6,"{""c"":""midout_color_code_X"",""d"":9,""gates"":""all"",""noise"":""uniform"",""p"":0.007,""q"":69,""r"":36}",
      2100,      1036,         0,    3.91,chromobius,ba499811af13ffbff91925c9ceb87ba0a828141dc9e0c90d91a4bb27e38f9a6e,"{""c"":""midout_color_code_Z"",""d"":9,""gates"":""all"",""noise"":""uniform"",""p"":0.007,""q"":69,""r"":36}",
      2100,      1547,         0,    9.86,chromobius,ba499811af13ffbff91925c9ceb87ba0a828141dc9e0c90d91a4bb27e38f9a6e*6d196bf7d99847b624e1b0764811327a695ac5bf83be72b5e6b16f3972b540f6,"{""c"":""midout_color_code_XZ"",""d"":9,""gates"":""all"",""noise"":""uniform"",""p"":0.007,""q"":69,""r"":36}",
